411164672|411168767|CA
411172864|411303935|US
411566080|411639807|US
411639808|411643903|CA
411648000|411664383|CA
411664384|411680767|US
411680768|411688959|CA
411697152|411746303|CA
411762688|411770879|CA
411770880|411779071|US
411828224|411893759|US
411893760|411959295|CA
412024832|412221439|US
412221440|412229631|CA
412286976|412483583|US
412483584|412549119|CA
412549120|412614655|US
412647424|412680191|US
412680192|412688383|CA
412696576|412909567|US
412909568|412917759|CA
412942336|412946431|US
413007872|413908991|US
413925376|415760383|US
415760384|416022527|CA
416022528|416219135|US
416219136|416251903|CA
416251904|416546815|US
416546816|416579583|CA
416612352|416628735|US
416628736|416636927|CA
416636928|416641023|US
416645120|416743423|US
416743424|416776191|CA
416776192|417202175|US
417202176|417267711|CA
417267712|417366015|US
417366016|417398783|CA
417398784|417464319|US
417464320|417529855|CA
417529856|417775615|US
417775616|417796095|CA
417796096|417800191|US
417808384|417824767|CA
417824768|417857535|US
417923072|418062335|US
418062336|418070527|CA
418070528|418074623|US
418078720|418119679|CA
418119680|418316287|US
418316288|418320383|CA
418324480|418643967|US
418643968|418676735|CA
418693120|418709503|CA
418709504|418766847|US
418766848|418770943|CA
418775040|419430399|US
436207616|452984831|US
469762048|540680895|US
540680960|540683775|US
540683784|540685567|US
540685632|540686591|US
540686600|540686847|US
540686864|540687103|US
540687112|540687231|US
540687232|540687359|CA
540687360|540694527|US
540694592|540705023|US
540705032|540705535|US
540705600|540711935|US
540712448|540737535|US
540737792|540737919|BR
540803072|540811791|US
540811800|540811871|US
540811904|540811935|US
540811984|540811991|US
540812000|540812303|US
540812320|540819455|US
540819456|540823551|CA
540823552|540826671|US
540826672|540826687|CA
540826688|540827135|US
540827136|540827263|CA
540827264|540827295|US
540827296|540827311|CA
540827312|540827359|US
540827360|540827375|CA
540827376|540827391|US
540827392|540827423|CA
540827424|540827471|US
540827472|540827487|CA
540827488|540827519|US
540827520|540827551|CA
540827552|540827583|US
540827584|540827647|CA
540827648|540829695|US
540829696|540829951|CA
540829952|540830511|US
540830512|540830527|CA
540830528|540830559|US
540830560|540830575|CA
540830576|540830623|US
540830624|540830735|CA
540830736|540830815|US
540830816|540830831|CA
540830832|540830847|US
540830848|540830895|CA
540830896|543690751|US
543691008|543844351|US
543844608|603979775|US
637534208|654311423|US
671088640|687865855|US
701407232|701415423|CA
738197504|771751935|US
788529152|805306367|CA
805306368|822083583|US
872415232|889192447|US
905969664|956301311|US
977305600|977338367|HK
977397760|977399807|HK
977600512|977666047|PH
977731584|977764351|PH
978714624|978780159|TW
979566592|979599359|TW
980549632|980680703|TW
983040000|983171071|HK
984612864|984743935|HK
996671488|996802559|TW
997195776|998244351|TW
999555072|999686143|HK
999866368|999882751|HK
1002176512|1002242047|HK
1019609088|1019740159|TW
1022623744|1022722047|TW
1022885888|1023148031|TW
1023311872|1023328255|US
1023672320|1023688703|HK
1024000000|1024032767|PH
1024065536|1024131071|HK
1024327680|1024328703|US
1024329280|1024329343|US
1024329472|1024330751|US
1024330760|1024331327|US
1024331520|1024331551|US
1024331584|1024332287|US
1024332416|1024332487|US
1024332496|1024332927|US
1024333056|1024333247|US
1024333248|1024333311|HK
1024333312|1024333367|US
1024333376|1024333791|US
1024333824|1024333951|US
1024334080|1024334727|US
1024334736|1024334847|US
1024334848|1024334911|PH
1024334912|1024335111|US
1024335120|1024335143|US
1024335168|1024335183|US
1024335200|1024335679|US
1024335744|1024335751|US
1024335760|1024335807|US
1024335872|1024338311|US
1024338312|1024338319|PH
1024338320|1024338631|US
1024338640|1024339583|US
1024339584|1024339711|HK
1024339968|1024340511|US
1024340520|1024344063|US
1024360448|1024360535|HK
1024360544|1024361007|HK
1024361024|1024361095|HK
1024361104|1024361471|HK
1024361472|1024361487|TW
1024361504|1024361567|PH
1024361600|1024361727|PH
1024361728|1024361759|TW
1024361760|1024361775|PH
1024361776|1024361791|TW
1024361792|1024361807|PH
1024361808|1024362239|TW
1024365568|1024365823|HK
1024365824|1024366335|PH
1024367360|1024367615|TW
1024368128|1024368383|PH
1024369664|1024369919|PH
1024369920|1024370175|TW
1024370688|1024371455|PH
1024372224|1024372479|PH
1024372480|1024372735|HK
1024373248|1024373503|PH
1024373824|1024373887|TW
1024373888|1024374015|PH
1024375808|1024375935|TW
1024376192|1024376319|PH
1024376320|1024376447|TW
1024376480|1024376511|PH
1024376512|1024376703|TW
1024376832|1024393215|PH
1024393216|1024458751|HK
1024589824|1024655359|HK
1024720896|1024786431|TW
1025277952|1025294335|PH
1025376256|1025507327|TW
1027080192|1027866623|TW
1027997696|1028128767|TW
1029439488|1029570559|HK
1037565952|1037591499|TW
1037591504|1038614527|TW
1039007744|1039138815|HK
1039400960|1039466495|HK
1039638528|1039642623|TW
1041921536|1041921727|US
1041959424|1041959679|US
1042298112|1042298143|US
1042889216|1042889471|US
1044635648|1044636159|US
1044908032|1044909055|US
1044917280|1044917295|US
1044921344|1044922367|US
1047302144|1047302159|US
1047561888|1047561891|US
1048621056|1048625151|US
1049653096|1049653103|US
1049757648|1049757663|CA
1050340608|1050340639|US
1050502560|1050502567|US
1050505248|1050505279|CA
1051575880|1051575883|US
1051576904|1051576911|US
1051702528|1051702783|US
1053865728|1053865759|US
1053894832|1053894847|US
1053895680|1053895935|US
1053896088|1053896095|US
1053896160|1053896175|US
1053896448|1053896703|US
1053984416|1053984447|US
1053984896|1053985023|US
1054672320|1054672335|US
1054675968|1054676223|US
1055201024|1055201279|US
1055234080|1055234127|US
1056964608|1061227007|US
1061227775|1061478143|US
1061478400|1061518015|US
1061518048|1061558271|US
1061559296|1061588735|US
1061588992|1061633567|US
1061633568|1061633575|CA
1061633576|1061748991|US
1061749248|1061762047|US
1061762304|1061776479|US
1061776480|1061776639|CA
1061776640|1061833855|US
1061833984|1061847711|US
1061847744|1061853695|US
1061854208|1061939711|US
1061940224|1062000319|US
1062000384|1062069247|US
1062070272|1062219519|US
1062219776|1062222975|US
1062222976|1062223039|PH
1062223040|1062244311|US
1062244312|1062244319|PH
1062244320|1062262783|US
1062262784|1062263039|PH
1062263040|1062378767|US
1062378768|1062378783|CA
1062378784|1062429695|US
1062430208|1062475935|US
1062475952|1062486271|US
1062486528|1062497791|US
1062498304|1062499303|US
1062499304|1062499311|CA
1062499312|1062530047|US
1062531072|1062545919|US
1062546432|1062597375|US
1062597632|1062700695|US
1062700696|1062700703|CA
1062700704|1062725103|US
1062725112|1062871551|US
1062872320|1063335422|US
1063335424|1063340799|US
1063340800|1063340927|CA
1063340928|1063390207|US
1063390464|1063504191|US
1063504256|1063560687|US
1063560688|1063560703|CA
1063560704|1063561231|US
1063561232|1063561247|CA
1063561248|1063567359|US
1063575552|1063579999|US
1063580000|1063580015|CA
1063580016|1063587631|US
1063587632|1063587647|CA
1063587648|1063598847|US
1063598848|1063598863|CA
1063598864|1063690239|US
1063690496|1063727615|US
1063728128|1063747583|US
1063749376|1063749631|US
1063750528|1063750543|US
1063750560|1063750655|US
1063751680|1063752959|US
1063753216|1063895039|US
1063899136|1064064127|US
1064064128|1064064191|CA
1064064192|1064124927|US
1064125696|1064125951|US
1064126208|1064126719|US
1064126976|1064127487|US
1064128000|1064170751|US
1064172032|1064178687|US
1064178816|1064204287|US
1064205312|1064211839|US
1064211840|1064211967|PH
1064211968|1064221951|US
1064222208|1064231023|US
1064231024|1064231039|CA
1064231040|1064402687|US
1064402688|1064402751|CA
1064402752|1064445183|US
1064445440|1064650751|US
1064651776|1064973055|US
1064973184|1065519359|US
1065519360|1065519487|CA
1065519488|1065583423|US
1065583424|1065583439|HK
1065583440|1065594879|US
1065598976|1065806947|US
1065806958|1065811967|US
1065811968|1065820159|CA
1065820160|1065873407|US
1065877504|1065906175|US
1065908224|1066139647|US
1066203904|1066204031|US
1066401792|1066404607|US
1066404864|1066529919|US
1066529920|1066530047|CA
1066530048|1066584063|US
1066586112|1066604927|US
1066604928|1066604959|CA
1066604960|1066627335|US
1066627336|1066627343|CA
1066627344|1066718559|US
1066718592|1066733247|US
1066733248|1066733279|CA
1066733280|1066736447|US
1066736480|1066828095|US
1066828096|1066828127|HK
1066828128|1066828151|US
1066828160|1066828255|US
1066828256|1066828287|HK
1066828288|1066829311|US
1066829312|1066829567|HK
1066829568|1066830079|US
1066830112|1066830207|US
1066830240|1066830287|US
1066830304|1066830311|US
1066830592|1066830799|US
1066830808|1066830815|US
1066830973|1066831039|US
1066831072|1066832527|US
1066832528|1066832543|CA
1066832544|1066898783|US
1066898816|1067473471|US
1067473472|1067473535|CA
1067473536|1067474751|US
1067474768|1067481855|US
1067481856|1067482111|CA
1067482112|1067494847|US
1067494848|1067494879|CA
1067494880|1067503615|US
1067503616|1067503743|CA
1067503744|1067532287|US
1067532800|1067537959|US
1067537968|1067552511|US
1067552768|1067562495|US
1067562752|1067573247|US
1067573256|1067575295|US
1067577344|1067590111|US
1067590112|1067590143|CA
1067590144|1067593983|US
1067594240|1067617791|US
1067618048|1067618111|US
1067618176|1067621375|US
1067621632|1067625967|US
1067625984|1067653255|US
1067653264|1067693055|US
1067693568|1067700735|US
1067701248|1067726847|US
1067727360|1067736831|US
1067737088|1067740159|US
1067741184|1067751871|US
1067751888|1067762815|US
1067762816|1067762831|CA
1067762832|1067780607|US
1067780864|1067808783|US
1067808800|1067822863|US
1067822864|1067822871|CA
1067822872|1067824895|US
1067825152|1067838463|US
1067838592|1067856575|US
1067856608|1067863807|US
1067863808|1067863935|CA
1067863936|1067894071|US
1067894080|1067908295|US
1067908304|1067909023|US
1067909040|1067914655|US
1067914656|1067914751|CA
1067914752|1067918879|US
1067918888|1067923231|US
1067923232|1067923239|CA
1067923240|1067934911|US
1067934936|1067977895|US
1067977896|1067977903|CA
1067977904|1067978751|US
1067979008|1067989247|US
1067989504|1067998463|US
1067998720|1068004351|US
1068004352|1068004607|CA
1068004608|1068017663|US
1068018176|1068070887|US
1068070888|1068070895|CA
1068070896|1068083455|US
1068083712|1068096415|US
1068096416|1068096447|CA
1068096448|1068119407|US
1068119424|1068171951|US
1068171968|1068175871|US
1068176384|1068179487|US
1068179504|1068198879|US
1068198912|1068199935|US
1068199936|1068204031|CA
1068204032|1068230655|US
1068230912|1068239935|US
1068240000|1068284735|US
1068284736|1068284743|CA
1068284744|1068284751|US
1068284760|1068326911|US
1068327168|1068346367|US
1068346880|1068362863|US
1068362880|1068419071|US
1068421120|1068425983|US
1068426240|1068462079|US
1068462336|1068478591|US
1068478608|1068480159|US
1068480192|1068480431|US
1068480448|1068481023|US
1068481536|1068491263|US
1068491520|1070499559|US
1070499568|1070729471|US
1070729472|1070729727|CA
1070729728|1070805559|US
1070805568|1071100159|US
1071100416|1071100927|US
1071101952|1071170815|US
1071170816|1071171071|PH
1071171072|1071206527|US
1071206528|1071206559|HK
1071206560|1071309407|US
1071309408|1071309439|HK
1071309440|1071309471|US
1071309472|1071309503|HK
1071309504|1071309695|US
1071309696|1071309727|HK
1071309728|1071318783|US
1071319040|1071362079|US
1071362080|1071362111|HK
1071362112|1071362207|US
1071362208|1071362239|HK
1071362240|1071472639|US
1071472640|1071480831|CA
1071480832|1072440639|US
1072440640|1072440671|CA
1072440672|1072445631|US
1072445664|1072512951|US
1072512952|1072512959|CA
1072512960|1072680623|US
1072680624|1072680631|CA
1072680632|1072697639|US
1072697648|1072707327|US
1072707584|1072710327|US
1072710336|1072712191|US
1072712224|1072727039|US
1072727048|1072727215|US
1072727224|1072727551|US
1072727568|1072734255|US
1072734264|1072736903|US
1072736912|1072777631|US
1072777632|1072777647|TW
1072777648|1072922623|US
1072922624|1072922879|PH
1072923136|1072923391|CA
1072923392|1072923903|US
1072923904|1072924159|CA
1072924672|1072924927|CA
1072924928|1072925183|US
1072925184|1072926207|CA
1072926208|1072926471|US
1072926472|1072926527|CA
1072926528|1072926591|US
1072926656|1072926719|CA
1072926720|1072926975|PH
1072926976|1072927487|CA
1072927488|1072927743|US
1072927744|1072928047|CA
1072928064|1072928095|US
1072928096|1072928127|CA
1072928128|1072928255|US
1072928256|1072928263|CA
1072928288|1072928295|CA
1072928296|1072928303|US
1072928304|1072928319|CA
1072928320|1072928447|US
1072928448|1072929535|CA
1072929536|1072929791|US
1072929792|1072930047|CA
1072930048|1072930303|US
1072930304|1072931071|CA
1072931072|1072931327|US
1072931328|1072931583|CA
1072931840|1072932607|CA
1072932864|1072934399|CA
1072934400|1072934783|US
1072934848|1072934879|CA
1072934880|1072934911|TW
1072934912|1072934943|CA
1072934944|1072934975|PH
1072934976|1072935135|US
1072935136|1072935159|CA
1072935160|1072935167|US
1072935168|1072935679|CA
1072935680|1072935807|PH
1072935808|1072935871|CA
1072935872|1072935935|US
1072935936|1072936191|CA
1072936192|1072936447|US
1072936448|1072936959|PH
1072936960|1072937215|US
1072937472|1072937727|CA
1072937728|1072937983|US
1072937984|1072938239|CA
1072938496|1072938751|CA
1072938752|1072940031|US
1072940032|1072955391|CA
1072955392|1073022975|US
1073026048|1073026303|US
1073026432|1073027071|US
1073028352|1073028607|US
1073031168|1073031231|US
1073031264|1073031423|US
1073031936|1073033215|US
1073035264|1073036543|US
1073038336|1073039359|US
1073043456|1073045503|US
1073053696|1073090269|US
1073090301|1073091397|US
1073091408|1073092335|US
1073092336|1073092351|CA
1073092352|1073093646|US
1073093655|1073094557|US
1073094571|1073373183|US
1073373184|1073381375|CA
1073381376|1073381399|US
1073381464|1073381471|US
1073381888|1073382687|US
1073382688|1073382695|CA
1073382696|1073382815|US
1073382848|1073382855|US
1073382856|1073382863|BR
1073382864|1073382879|US
1073382912|1073382959|US
1073382960|1073382975|CA
1073382976|1073383519|US
1073383552|1073383727|US
1073383728|1073383735|CA
1073383736|1073383839|US
1073383872|1073384191|US
1073384192|1073384223|BR
1073384224|1073384255|US
1073384256|1073384287|CA
1073384288|1073384295|BR
1073384296|1073384511|US
1073384512|1073384575|CA
1073384576|1073384607|US
1073384608|1073384639|BR
1073384640|1073384711|US
1073384720|1073384775|US
1073384776|1073384783|CA
1073384784|1073384879|US
1073384880|1073384887|CA
1073384888|1073385087|US
1073385088|1073385095|CA
1073385096|1073385151|US
1073385152|1073385183|BR
1073385184|1073385279|US
1073385280|1073385311|BR
1073385312|1073389575|US
1073389576|1073389583|CA
1073389584|1073389599|US
1073389632|1073389783|US
1073389792|1073390207|US
1073390208|1073390215|CA
1073390216|1073390271|US
1073390272|1073390303|CA
1073390304|1073393887|US
1073393896|1073393911|US
1073393920|1073394191|US
1073394208|1073394239|CA
1073394248|1073394255|US
1073394272|1073394279|US
1073394288|1073394295|US
1073394312|1073394439|US
1073394464|1073394495|US
1073394504|1073394543|US
1073394560|1073394591|US
1073394624|1073394719|US
1073394720|1073394751|BR
1073394768|1073394799|US
1073394800|1073394807|CA
1073394808|1073395183|US
1073395192|1073395239|US
1073395240|1073395247|BR
1073395248|1073395391|US
1073395400|1073395407|CA
1073395424|1073395967|US
1073395968|1073395999|BR
1073396000|1073396191|US
1073396192|1073396207|CA
1073396208|1073396215|BR
1073396216|1073396751|US
1073396752|1073396831|BR
1073396832|1073396863|US
1073396864|1073396895|CA
1073396896|1073396911|US
1073396912|1073396919|CA
1073396920|1073396927|BR
1073396936|1073396959|US
1073396960|1073396991|CA
1073396992|1073397063|US
1073397064|1073397071|BR
1073397072|1073425559|US
1073425560|1073425567|CA
1073425568|1073426559|US
1073426624|1073435583|US
1073435584|1073435647|CA
1073435648|1073438207|US
1073438464|1073448927|US
1073448960|1073450399|US
1073450432|1073464799|US
1073464832|1074020351|US
1074020352|1074028543|CA
1074028544|1074118655|US
1074118656|1074120703|CA
1074120704|1074120719|US
1074120720|1074120959|CA
1074120960|1074121215|US
1074121216|1074122415|CA
1074122416|1074122431|US
1074122432|1074125055|CA
1074125056|1074125311|US
1074125312|1074126847|CA
1074126848|1074127359|US
1074127360|1074128511|CA
1074128512|1074128575|US
1074128576|1074130943|CA
1074130944|1074131199|US
1074131200|1074135039|CA
1074135040|1074184191|US
1074184192|1074188287|CA
1074188288|1074229247|US
1074229248|1074241535|CA
1074241536|1074249791|US
1074249808|1074397439|US
1074397440|1074399039|CA
1074399040|1074399231|US
1074399232|1074408319|CA
1074408320|1074408447|US
1074408448|1074462463|CA
1074462464|1074463743|US
1074463744|1074493695|CA
1074493696|1074493823|US
1074493824|1074494719|CA
1074494720|1074495743|US
1074495744|1074513407|CA
1074513408|1074672367|US
1074672384|1074672671|US
1074672704|1074672943|US
1074672960|1074673663|US
1074673680|1074675311|US
1074675328|1074677759|US
1074678272|1074680623|US
1074680624|1074680639|CA
1074680640|1074680703|US
1074680720|1074681263|US
1074681264|1074681279|CA
1074681280|1074681343|US
1074681344|1074681359|CA
1074681360|1074682687|US
1074682688|1074682751|CA
1074682752|1074683023|US
1074683024|1074683039|CA
1074683040|1074683807|US
1074683808|1074683839|CA
1074683840|1074690895|US
1074690912|1074690943|US
1074691008|1074691135|US
1074691200|1074696063|US
1074696096|1074701583|US
1074701584|1074701591|CA
1074701592|1074701599|US
1074701600|1074701631|CA
1074701632|1074705791|US
1074705800|1074705887|US
1074705904|1074706175|US
1074706304|1074706367|US
1074706432|1074706679|US
1074706688|1074707775|US
1074707840|1074707967|US
1074708224|1074708991|US
1074708992|1074709247|PH
1074709248|1074711039|US
1074711056|1074716679|US
1074716688|1074716719|US
1074716736|1074717247|US
1074717264|1074733055|US
1074737152|1074745343|CA
1074745344|1074757631|US
1074757632|1074765823|CA
1074765824|1074783167|US
1074783168|1074783199|CA
1074783200|1074860031|US
1074864128|1074871583|US
1074871584|1074871607|CA
1074871608|1074937855|US
1074937856|1074946047|CA
1074946048|1074962431|US
1074962432|1074970623|CA
1074970624|1075421183|US
1075421184|1075429375|CA
1075429376|1075478527|US
1075478528|1075479103|CA
1075479112|1075479135|CA
1075479136|1075479151|US
1075479152|1075479279|CA
1075479280|1075479295|US
1075479296|1075479607|CA
1075479608|1075479615|US
1075479616|1075480463|CA
1075480464|1075480479|US
1075480480|1075480975|CA
1075480976|1075480991|US
1075480992|1075481599|CA
1075481600|1075481607|US
1075481608|1075482047|CA
1075482048|1075482079|US
1075482080|1075482951|CA
1075482952|1075482959|US
1075482960|1075483903|CA
1075483904|1075483919|US
1075483920|1075484047|CA
1075484048|1075484063|US
1075484064|1075484263|CA
1075484272|1075484287|CA
1075484288|1075484415|US
1075484416|1075494911|CA
1075494912|1075513151|US
1075513184|1075532663|US
1075532674|1075576831|US
1075585024|1075593967|US
1075593968|1075593983|CA
1075593984|1075594975|US
1075594976|1075594991|CA
1075594992|1075595343|US
1075595344|1075595359|CA
1075595360|1075596031|US
1075596032|1075596047|CA
1075596048|1075596831|US
1075596832|1075596847|CA
1075596848|1075597023|US
1075597024|1075597039|CA
1075597040|1075597167|US
1075597168|1075597183|CA
1075597184|1075597375|US
1075597376|1075597407|CA
1075597440|1075597551|US
1075597552|1075597599|CA
1075597600|1075598367|US
1075598368|1075598383|CA
1075598384|1075598943|US
1075598944|1075598991|CA
1075598992|1075599007|US
1075599008|1075599039|CA
1075599040|1075599471|US
1075599488|1075599967|US
1075599984|1075601279|US
1075601280|1075601295|CA
1075601296|1075609599|US
1075613696|1075855359|US
1075871744|1075970047|US
1075970048|1075972095|CA
1075972352|1075973887|US
1075973888|1075974143|CA
1075974144|1075976191|US
1075976192|1075976479|CA
1075976480|1075976543|US
1075976544|1075976687|CA
1075976688|1075976695|US
1075976696|1075977023|CA
1075977024|1075977039|US
1075977040|1075977071|CA
1075977072|1075977087|US
1075977088|1075977199|CA
1075977200|1075977215|US
1075977216|1075978239|CA
1075978240|1075979551|US
1075979552|1075979583|CA
1075979584|1075980575|US
1075980592|1075981471|US
1075981472|1075981487|CA
1075981488|1075982335|US
1075982336|1075982591|CA
1075982592|1075982599|US
1075982608|1075982623|US
1075982656|1075982671|US
1075982672|1075982687|CA
1075982688|1075982703|US
1075982704|1075982719|CA
1075982720|1075982735|US
1075982736|1075982751|CA
1075982784|1075982815|US
1075982816|1075982831|CA
1075982832|1075982847|US
1075982848|1075983183|CA
1075983184|1075983231|US
1075983232|1075984383|CA
1075984384|1075984823|US
1075984824|1075984831|CA
1075984832|1075985415|US
1075985424|1075985919|US
1075985920|1075986431|CA
1075986432|1075986687|US
1075986688|1075986943|CA
1075986944|1075987199|US
1075987200|1075987455|CA
1075987456|1075987711|US
1075987712|1075987903|CA
1075987904|1075987919|US
1075987920|1075987951|CA
1075987952|1075988223|US
1075988224|1075988287|CA
1075988288|1075988319|US
1075988320|1075988479|CA
1075988480|1075988735|US
1075988736|1075988991|CA
1075988992|1075989247|US
1075989312|1075989359|CA
1075989360|1075989375|US
1075989376|1075989791|CA
1075989792|1075989823|US
1075989824|1075989847|CA
1075989848|1075989855|US
1075989856|1075990527|CA
1075990528|1075991551|US
1075991552|1075991583|CA
1075991584|1075992319|US
1075992448|1075993087|US
1075993088|1075993103|CA
1075993104|1075995007|US
1075995024|1075995047|US
1075995048|1075995055|CA
1075995056|1075995135|US
1075995136|1075995263|CA
1075995264|1075995295|US
1075995296|1075995326|CA
1075995327|1075995343|US
1075995344|1075995479|CA
1075995480|1075995487|US
1075995488|1075995503|CA
1075995520|1075995567|CA
1075995584|1075995647|CA
1075995648|1075995903|US
1075995904|1075996671|CA
1075996672|1075996751|US
1075996752|1075996767|CA
1075996800|1075997119|CA
1075997184|1075997519|CA
1075997520|1075997535|US
1075997536|1075997695|CA
1075997824|1075997951|US
1075997952|1075998207|CA
1075998208|1075998335|US
1075998336|1075998351|CA
1075998352|1075998431|US
1075998432|1075999231|CA
1075999232|1075999999|US
1076000000|1076000255|CA
1076000256|1076000767|US
1076000768|1076002047|CA
1076002048|1076002823|US
1076002824|1076002831|CA
1076002832|1076002879|US
1076002880|1076002975|CA
1076002976|1076003023|US
1076003024|1076003055|CA
1076003056|1076003071|US
1076003072|1076003327|CA
1076003328|1076003359|US
1076003360|1076003375|CA
1076003376|1076003519|US
1076003520|1076004367|CA
1076004368|1076004423|US
1076004424|1076004431|CA
1076004432|1076004471|US
1076004472|1076004479|CA
1076004480|1076004495|US
1076004496|1076004511|CA
1076004512|1076004559|US
1076004560|1076004591|CA
1076004592|1076004607|US
1076004608|1076004639|CA
1076004640|1076004703|US
1076004704|1076005119|CA
1076005120|1076005263|US
1076005264|1076005279|CA
1076005280|1076005375|US
1076005376|1076005727|CA
1076005728|1076005759|US
1076005760|1076005887|CA
1076005888|1076006015|US
1076006016|1076006047|CA
1076006048|1076006079|US
1076006080|1076006111|CA
1076006112|1076006271|US
1076006272|1076006303|CA
1076006304|1076006367|US
1076006368|1076006719|CA
1076006720|1076006751|US
1076006752|1076006783|CA
1076006784|1076006911|US
1076006912|1076007167|CA
1076007168|1076007183|US
1076007184|1076007247|CA
1076007248|1076007263|US
1076007264|1076007679|CA
1076007680|1076007935|US
1076007936|1076008383|CA
1076008384|1076008447|US
1076008448|1076009631|CA
1076009632|1076009663|US
1076009664|1076009695|CA
1076009696|1076009711|US
1076009712|1076009887|CA
1076009888|1076009919|US
1076009920|1076010687|CA
1076010688|1076010695|US
1076010696|1076011007|CA
1076011008|1076026023|US
1076026024|1076026031|CA
1076026032|1076026367|US
1076026368|1076026879|CA
1076026880|1076027039|US
1076027040|1076027071|CA
1076027072|1076027135|US
1076027136|1076027263|CA
